YEAR,MONTH,DAY_OF_MONTH,DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE,ORIGIN,DEST,CANCELLED,CARRIER,UNIQUE_CARRIER,AIRLINE_ID
2016,4,4,1048,-7.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,5,1045,-10.0,-13.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,6,1047,-8.0,-9.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,7,1055,0.0,1.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,8,1049,-6.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,9,1050,-5.0,-1.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,10,1049,-6.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,11,1051,-4.0,-2.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,12,1054,-1.0,3.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,13,1055,0.0,-1.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,14,1050,-5.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,15,1050,-5.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,16,1048,-7.0,-9.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,17,1052,-3.0,-2.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,18,1059,4.0,2.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,19,1048,-7.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,20,1044,-11.0,-13.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,21,1049,-6.0,-4.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,22,1053,-2.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,23,1049,-6.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,24,1051,-4.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,25,1050,-5.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,26,1049,-6.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,27,1048,-7.0,-6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,28,1049,-6.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,29,1047,-8.0,-7.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,30,1047,-8.0,0.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,1,1526,4.0,-2.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,2,1520,-2.0,-1.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,3,1519,-3.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,4,1522,0.0,1.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,5,1534,12.0,6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,6,1519,-3.0,-9.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,7,1521,-1.0,1.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,8,1518,-4.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,9,1517,-5.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,10,1519,-3.0,-8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,11,1519,-3.0,1.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,12,1525,3.0,-5.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,13,1521,-1.0,0.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,14,1542,20.0,26.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,15,1531,9.0,8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,16,1517,-5.0,-10.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,17,1521,-1.0,-5.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,18,1520,-2.0,-7.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,19,1518,-4.0,-4.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,20,1516,-6.0,-12.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,21,1548,26.0,21.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,22,1529,7.0,5.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,23,1532,10.0,10.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,24,1527,5.0,0.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,25,1520,-2.0,-5.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,26,1516,-6.0,-6.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,27,1516,-6.0,-2.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,28,1526,4.0,8.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,29,1519,-3.0,-3.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,30,1517,-5.0,0.0,163.0,HNL,KOA,0.0,HA,HA,19690
2016,4,1,1602,-3.0,1.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,2,1555,-10.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,3,1600,-5.0,-5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,4,1555,-10.0,-15.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,5,1600,-5.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,6,1607,2.0,5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,7,1558,-7.0,-2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,8,1603,-2.0,-3.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,9,1611,6.0,2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,10,1652,47.0,49.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,11,1607,2.0,3.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,12,1600,-5.0,-3.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,13,1557,-8.0,-2.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,14,1559,-6.0,1.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,15,1607,2.0,6.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,16,1601,-4.0,-5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,17,1600,-5.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,18,1622,17.0,19.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,19,1554,-11.0,-9.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,20,1559,-6.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,21,1558,-7.0,-10.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,22,1600,-5.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,23,1552,-13.0,-16.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,24,1600,-5.0,-7.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,25,1556,-9.0,-10.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,26,1557,-8.0,-5.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,27,1603,-2.0,4.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,28,1553,-12.0,-13.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,29,1605,0.0,-3.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,30,1558,-7.0,-8.0,163.0,KOA,HNL,0.0,HA,HA,19690
2016,4,1,1728,5.0,18.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,2,1717,-6.0,-7.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,3,1716,-7.0,-4.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,4,1738,15.0,13.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,5,1715,-8.0,-12.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,6,1722,-1.0,-3.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,7,1731,8.0,4.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,8,1723,0.0,-5.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,9,1730,7.0,7.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,10,1715,-8.0,-9.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,11,1719,-4.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,12,1718,-5.0,-8.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,13,1717,-6.0,-5.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,14,1747,24.0,29.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,15,1722,-1.0,-1.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,16,1728,5.0,5.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,17,1725,2.0,2.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,18,1713,-10.0,10.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,19,1725,2.0,1.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,20,1723,0.0,0.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,21,1747,24.0,23.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,22,1716,-7.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,23,1717,-6.0,-8.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,24,1712,-11.0,-8.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,25,1713,-10.0,-6.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,26,1724,1.0,4.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,27,1730,7.0,7.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,28,1720,-3.0,-2.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,29,1745,22.0,21.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,30,1757,34.0,40.0,102.0,LIH,HNL,0.0,HA,HA,19690
2016,4,1,1557,6.0,3.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,2,1543,-8.0,-15.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,3,1551,0.0,3.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,4,1615,2.0,-2.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,5,1614,1.0,0.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,6,1607,-6.0,-6.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,7,1612,-1.0,-6.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,8,1546,-5.0,-9.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,9,1546,-5.0,-11.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,10,1550,-1.0,-3.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,11,1621,8.0,9.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,12,1607,-6.0,-5.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,13,1608,-5.0,-3.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,14,1615,2.0,1.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,15,1546,-5.0,-7.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,16,1544,-7.0,-11.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,17,1555,4.0,2.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,18,1612,-1.0,0.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,19,1609,-4.0,5.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,20,1627,14.0,18.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,21,1616,3.0,2.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,22,1548,-3.0,-7.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,23,1543,-8.0,-11.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,24,1547,-4.0,-8.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,25,1612,-1.0,-1.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,26,1611,-2.0,0.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,27,1614,1.0,6.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,28,1702,49.0,50.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,29,1546,-5.0,-8.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,30,1550,-1.0,-4.0,216.0,HNL,ITO,0.0,HA,HA,19690
2016,4,1,1955,-5.0,-4.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,2,1957,-3.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,3,1954,-6.0,-3.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,4,1952,-8.0,-7.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,5,1956,-4.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,6,1950,-10.0,1.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,7,1950,-10.0,-7.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,8,1958,-2.0,-7.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,9,1954,-6.0,-3.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,10,1951,-9.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,12,1954,-6.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,13,1950,-10.0,0.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,14,1956,-4.0,6.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,15,2000,0.0,-1.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,16,1954,-6.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,17,2014,14.0,16.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,18,1957,-3.0,-7.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,19,1953,-7.0,-9.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,20,1952,-8.0,-9.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,21,1957,-3.0,-8.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,22,1952,-8.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,23,1958,-2.0,-2.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,24,1956,-4.0,-3.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,25,1953,-7.0,-2.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,26,1953,-7.0,-7.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,27,1955,-5.0,-3.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,28,1956,-4.0,-5.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,29,2002,2.0,0.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,30,1953,-7.0,-11.0,100.0,HNL,OGG,0.0,HA,HA,19690
2016,4,1,2057,-11.0,-7.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,2,2100,-8.0,-8.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,3,2101,-7.0,-11.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,4,2100,-8.0,-3.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,5,2101,-7.0,-6.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,6,2106,-2.0,2.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,7,2100,-8.0,-8.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,8,2101,-7.0,-4.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,9,2100,-8.0,-10.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,10,2101,-7.0,-5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,12,2059,-9.0,-5.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,13,2119,11.0,18.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,14,2100,-8.0,-2.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,15,2104,-4.0,3.0,100.0,OGG,HNL,0.0,HA,HA,19690
2016,4,18,0757,-3.0,-11.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,19,0757,-3.0,-8.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,20,0757,-3.0,14.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,21,0757,-3.0,2.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,22,0753,-7.0,1.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,23,0757,-3.0,-7.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,24,0757,-3.0,-14.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,25,0755,-5.0,1.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,26,0758,-2.0,8.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,27,0753,-7.0,9.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,28,0816,16.0,20.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,29,0757,-3.0,3.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,30,0801,1.0,1.0,2556.0,HNL,LAX,0.0,HA,HA,19690
2016,4,1,0854,-6.0,17.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,2,0858,-2.0,14.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,3,0907,7.0,17.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,4,0907,7.0,2.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,5,0900,0.0,12.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,6,0855,-5.0,10.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,7,0858,-2.0,-5.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,8,0858,-2.0,-16.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,9,0859,-1.0,-7.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,10,0857,-3.0,-16.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,11,0857,-3.0,-2.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,12,0854,-6.0,-23.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,13,0858,-2.0,-6.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,14,0855,-5.0,-10.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,15,0854,-6.0,3.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,16,0858,-2.0,6.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,17,0903,3.0,-3.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,18,0913,13.0,8.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,19,0854,-6.0,-9.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,20,0903,3.0,-7.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,21,0900,0.0,2.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,22,1048,108.0,113.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,23,0857,-3.0,-1.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,24,0911,11.0,21.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,25,0854,-6.0,-13.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,26,0903,3.0,-5.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,27,0858,-2.0,-16.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,28,0911,11.0,-5.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,29,0856,-4.0,-27.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,30,0859,-1.0,-18.0,2398.0,SFO,HNL,0.0,HA,HA,19690
2016,4,1,1310,-5.0,-6.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,2,1321,6.0,2.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,3,1316,1.0,7.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,4,1318,3.0,4.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,5,1319,4.0,-8.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,6,1315,0.0,-1.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,7,1320,5.0,17.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,8,1324,9.0,20.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,9,1318,3.0,17.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,10,1312,-3.0,29.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,11,1313,-2.0,-3.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,12,1314,-1.0,10.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,13,1315,0.0,10.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,14,1315,0.0,6.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,15,1315,0.0,-11.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,16,1313,-2.0,-23.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,17,1312,-3.0,15.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,18,1317,2.0,-3.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,19,1323,8.0,1.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,20,1314,-1.0,35.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,21,1523,128.0,124.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,22,1314,-1.0,2.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,23,1314,-1.0,-10.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,24,1320,5.0,4.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,25,1328,13.0,23.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,26,1312,-3.0,4.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,27,1317,2.0,11.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,28,1338,23.0,25.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,29,1322,7.0,34.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,30,1319,4.0,17.0,2398.0,HNL,SFO,0.0,HA,HA,19690
2016,4,1,1252,152.0,148.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,2,1150,90.0,84.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,3,1026,6.0,5.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,4,1021,1.0,2.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,5,1023,3.0,8.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,6,1024,4.0,14.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,7,1020,0.0,-9.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,8,1016,-4.0,-9.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,9,1040,20.0,5.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,10,1013,-7.0,-21.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,11,1023,3.0,8.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,12,1019,-1.0,-3.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,13,1013,-7.0,-14.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,14,1020,0.0,-12.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,15,1020,0.0,-12.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,16,1013,-7.0,-2.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,17,1020,0.0,-11.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,18,1018,-2.0,6.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,19,1023,3.0,6.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,20,1020,0.0,-14.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,21,1020,0.0,-9.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,22,1020,0.0,-17.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,23,1022,2.0,4.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,24,1019,-1.0,-4.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,25,1020,0.0,-11.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,26,1020,0.0,3.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,27,1012,-8.0,4.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,28,1017,-3.0,-14.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,29,1021,1.0,-6.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,30,1022,2.0,-8.0,2614.0,SAN,HNL,0.0,HA,HA,19690
2016,4,1,1423,8.0,5.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,2,1423,8.0,12.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,3,1418,3.0,12.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,4,1416,1.0,6.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,5,1419,4.0,-4.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,6,1417,2.0,-3.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,7,1411,-4.0,-6.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,8,1414,-1.0,-2.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,9,1413,-2.0,3.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,10,1416,1.0,3.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,11,1411,-4.0,-10.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,12,1409,-6.0,7.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,13,1421,6.0,22.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,14,1419,4.0,16.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,15,1424,9.0,-4.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,16,1417,2.0,-30.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,17,1439,24.0,27.0,2614.0,HNL,SAN,0.0,HA,HA,19690
2016,4,18,1412,-3.0,-4.0,2614.0,HNL,SAN,0.0,HA,HA,19690
