time1,cm,cd,cl
3254.0,0.001838478,1.077001,-0.0320503
3255.0,0.001288293,1.074409,-0.06502519
3256.0,0.0006407149,1.069862,-0.09286469
3257.0,-5.196067e-05,1.065438,-0.1141024
3258.0,-0.0007349038,1.062758,-0.1273813
3259.0,-0.001357355,1.062252,-0.131657
3260.0,-0.001877584,1.064602,-0.1270944
3261.0,-0.002264276,1.068074,-0.1139078
3262.0,-0.002497895,1.071634,-0.09276722
3263.0,-0.002563759,1.074769,-0.06473795
3264.0,-0.002453243,1.076619,-0.03116908
3265.0,-0.002167768,1.077941,0.004720594
3266.0,-0.0017214,1.076792,0.04002974
3267.0,-0.001144691,1.073439,0.07196218
3268.0,-0.0004821489,1.06858,0.09839555
3269.0,0.0002132143,1.064566,0.117987
3270.0,0.0008869479,1.06255,0.1292367
3271.0,0.001489205,1.062677,0.1313789
3272.0,0.001981086,1.065507,0.1248527
3273.0,0.002334061,1.068753,0.1098063
3274.0,0.00253057,1.0723,0.08700427
3275.0,0.002556245,1.075159,0.05742216
3276.0,0.002404602,1.077083,0.02299643
3277.0,0.00208002,1.078003,-0.01299379
3278.0,0.001600149,1.076261,-0.04779327
3279.0,0.0009992056,1.072292,-0.07862273
3280.0,0.0003241623,1.067379,-0.103568
3281.0,-0.0003711178,1.063919,-0.1213159
3282.0,-0.001032475,1.062357,-0.1305053
3283.0,-0.001612278,1.06312,-0.1306418
3284.0,-0.002074394,1.06632,-0.1221269
3285.0,-0.002392793,1.069688,-0.1051803
3286.0,-0.002551227,1.073268,-0.08079827
3287.0,-0.002536535,1.075587,-0.04978738
3288.0,-0.00234434,1.077265,-0.01475205
3289.0,-0.00198205,1.077557,0.02117808
3290.0,-0.001470819,1.075618,0.05531106
3291.0,-0.000848395,1.071417,0.08492524
3292.0,-0.0001639597,1.066499,0.1082928
3293.0,0.0005281937,1.063261,0.1242117
3294.0,0.001174375,1.062082,0.1313436
3295.0,0.001729982,1.063601,0.1294389
3296.0,0.002160824,1.067031,0.1189299
3297.0,0.002443652,1.070522,0.1001425
3298.0,0.002563063,1.074136,0.07419234
3299.0,0.002507762,1.076097,0.04200528
3300.0,0.002275699,1.077551,0.006491992
3301.0,0.001876959,1.077116,-0.02925504
3302.0,0.001336399,1.074741,-0.06257216
3303.0,0.0006947503,1.07028,-0.09088053
3304.0,3.383222e-06,1.065716,-0.1126927
3305.0,-0.0006822716,1.062849,-0.126637
3306.0,-0.001310986,1.062177,-0.1316256
3307.0,-0.001840496,1.064338,-0.1277677
3308.0,-0.00223883,1.067845,-0.1152787
3309.0,-0.002485309,1.071408,-0.09471938
3310.0,-0.002565049,1.07464,-0.06722168
3311.0,-0.002468677,1.076504,-0.03395489
3312.0,-0.002196704,1.077841,0.001863662
3313.0,-0.001762307,1.076883,0.03729431
3314.0,-0.001194531,1.073799,0.06958999
3315.0,-0.0005367462,1.069041,0.09653418
3316.0,0.0001578966,1.064869,0.1166883
3317.0,0.0008350177,1.06262,0.1286319
3318.0,0.001444469,1.062509,0.1315254
3319.0,0.001946426,1.065198,0.1256932
3320.0,0.002311236,1.068525,0.1113004
3321.0,0.002520732,1.07212,0.08904212
3322.0,0.002560181,1.075111,0.05995265
3323.0,0.002422536,1.076934,0.02581766
3324.0,0.002111358,1.077995,-0.01013679
3325.0,0.001642992,1.07646,-0.04510949
3326.0,0.001050273,1.07272,-0.07634737
3327.0,0.0003792316,1.067812,-0.1018241
3328.0,-0.0003165341,1.064174,-0.1202412
3329.0,-0.000982774,1.062432,-0.1301693
3330.0,-0.001570722,1.062973,-0.1309671
3331.0,-0.002043329,1.066046,-0.1231332
3332.0,-0.002373737,1.069411,-0.1068188
3333.0,-0.002545396,1.072963,-0.08300025
3334.0,-0.002544861,1.075433,-0.05249474
3335.0,-0.002366808,1.07723,-0.01763059
3336.0,-0.002017429,1.077771,0.0183552
3337.0,-0.00151673,1.075909,0.05275488
3338.0,-0.0009013312,1.071737,0.08279498
3339.0,-0.0002197483,1.066776,0.1067161
3340.0,0.0004740575,1.063487,0.1232963
3341.0,0.001125812,1.062182,0.1311275
3342.0,0.001689994,1.063432,0.1299185
3343.0,0.00213177,1.0668,0.1200916
3344.0,0.00242709,1.070188,0.10197
3345.0,0.002560352,1.073819,0.07657275
3346.0,0.002519257,1.075948,0.04473909
3347.0,0.002300865,1.077508,0.009354975
3348.0,0.001914558,1.07727,-0.02645992
3349.0,0.001383874,1.075049,-0.0600747
3350.0,0.0007486179,1.070675,-0.08885705
3351.0,5.912629e-05,1.065993,-0.1112332
3352.0,-0.0006291157,1.062987,-0.1258554
3353.0,-0.001264113,1.062142,-0.1315929
3354.0,-0.001803013,1.064061,-0.1284297
3355.0,-0.002213018,1.06755,-0.1166373
3356.0,-0.002472359,1.071126,-0.09667728
3357.0,-0.002566035,1.07454,-0.06971669
3358.0,-0.002484099,1.076417,-0.03681604
3359.0,-0.002226097,1.077757,-0.001081631
3360.0,-0.00180407,1.076943,0.03447892
3361.0,-0.001245587,1.074135,0.06715227
3362.0,-0.0005930848,1.06949,0.09457691
3363.0,0.0001005758,1.065171,0.1153037
3364.0,0.0007809086,1.062691,0.1279754
3365.0,0.001397575,1.062353,0.1316386
3366.0,0.001909661,1.064888,0.1264962
3367.0,0.002286398,1.068319,0.1127317
3368.0,0.002508941,1.071884,0.09106422
3369.0,0.002562608,1.074911,0.06254531
3370.0,0.002439621,1.076723,0.0287279
3371.0,0.002142383,1.077986,-0.007198207
3372.0,0.001685867,1.076663,-0.04236762
3373.0,0.001101637,1.073119,-0.07399737
3374.0,0.000434973,1.068213,-0.09999882
3375.0,-0.0002609278,1.064375,-0.1190804
3376.0,-0.0009316205,1.062493,-0.1297347
3377.0,-0.001527495,1.062804,-0.1312299
3378.0,-0.00201052,1.065754,-0.1240868
3379.0,-0.002353076,1.069029,-0.1084567
3380.0,-0.002538189,1.072582,-0.08519681
3381.0,-0.002551973,1.075266,-0.05520775
3382.0,-0.002388385,1.077189,-0.02056511
3383.0,-0.002052484,1.077918,0.01543847
3384.0,-0.001562931,1.076095,0.05008962
3385.0,-0.000955063,1.071998,0.08056902
3386.0,-0.0002766618,1.067052,0.1050585
3387.0,0.0004182379,1.0637,0.1222562
3388.0,0.001075279,1.062277,0.130804
3389.0,0.001647954,1.063242,0.1303396
3390.0,0.002100832,1.066528,0.1212271
3391.0,0.002408791,1.069881,0.1037555
3392.0,0.002555866,1.073507,0.07890046
3393.0,0.002529147,1.075757,0.04749168
3394.0,0.002324976,1.077362,0.01229821
3395.0,0.001951666,1.077395,-0.02359228
3396.0,0.001431436,1.075331,-0.05749416
3397.0,0.0008030386,1.071075,-0.08673342
3398.0,0.0001161571,1.066279,-0.1096521
3399.0,-0.0005743557,1.063132,-0.1249856
3400.0,-0.001215597,1.062071,-0.1314913
3401.0,-0.001763696,1.063776,-0.1290036
3402.0,-0.002185077,1.067255,-0.1179043
3403.0,-0.002457249,1.070804,-0.09858634
3404.0,-0.002565013,1.074341,-0.07217843
3405.0,-0.002497648,1.076258,-0.03965579
3406.0,-0.002253782,1.077646,-0.004031486
3407.0,-0.001844423,1.077015,0.03163122
3408.0,-0.001295683,1.07446,0.06465697
3409.0,-0.0006489896,1.069922,0.09256391
3410.0,4.34693e-05,1.065475,0.1138873
3411.0,0.000726828,1.062768,0.1272698
3412.0,0.001350277,1.062241,0.1316575
3413.0,0.001871949,1.064564,0.1271986
3414.0,0.002260401,1.068036,0.1141134
3415.0,0.002495959,1.071585,0.09306465
3416.0,0.002563929,1.07474,0.06511663
3417.0,0.002455533,1.076604,0.0315877
3418.0,0.002172055,1.077928,-0.004293982
3419.0,0.001727455,1.076805,-0.03962077
3420.0,0.001152073,1.073491,-0.07160533
3421.0,0.0004902364,1.068649,-0.09811819
3422.0,-0.0002050333,1.06461,-0.1177953
3423.0,-0.0008792656,1.062557,-0.1291462
3424.0,-0.001482574,1.062649,-0.1313994
3425.0,-0.001975945,1.06546,-0.1249767
3426.0,-0.00233068,1.068714,-0.11003
3427.0,-0.002529132,1.072267,-0.08730701
3428.0,-0.002556871,1.075145,-0.05780067
3429.0,-0.002407338,1.07706,-0.02341901
3430.0,-0.002084767,1.07801,0.01256816
3431.0,-0.001606605,1.076293,0.0473961
3432.0,-0.001006878,1.07235,0.07828667
3433.0,-0.0003324358,1.067437,0.1033074
3434.0,0.0003628925,1.063953,0.1211502
3435.0,0.001024983,1.062366,0.1304532
3436.0,0.001606027,1.063103,0.1306944
3437.0,0.00206975,1.066287,0.1222821
3438.0,0.002389968,1.069657,0.1054272
3439.0,0.002550388,1.073218,0.08113185
3440.0,0.002537803,1.075551,0.05019151
3441.0,0.002347676,1.077254,0.01517721
3442.0,0.001987263,1.077591,-0.02076089
3443.0,0.001477575,1.075668,-0.05493147
3444.0,0.0008561874,1.07147,-0.0846087
3445.0,0.00017217,1.06654,-0.1080596
3446.0,-0.0005202786,1.063289,-0.1240811
3447.0,-0.001167297,1.062092,-0.1313174
3448.0,-0.001724173,1.063571,-0.1295127
3449.0,-0.002156615,1.066998,-0.1191009
3450.0,-0.002441264,1.070476,-0.1004102
3451.0,-0.002562718,1.074094,-0.07454385
3452.0,-0.002509543,1.076071,-0.0424142
3453.0,-0.00227954,1.07754,-0.006919404
3454.0,-0.001882662,1.077136,0.02884015
3455.0,-0.001343549,1.074785,0.0622075
3456.0,-0.0007028204,1.070336,0.09058568
3457.0,-1.167767e-05,1.065751,0.1124794
3458.0,0.0006743569,1.062867,0.1265218
3459.0,0.001303999,1.062173,0.1316211
3460.0,0.001834923,1.064298,0.1278727
3461.0,0.002235018,1.067809,0.1154856
3462.0,0.002483413,1.071378,0.09501075
3463.0,0.002565202,1.074624,0.06759245
3464.0,0.002470943,1.076484,0.03437668
3465.0,0.002201001,1.077821,-0.001430293
3466.0,0.001768412,1.076888,-0.0368781
3467.0,0.001201994,1.073849,-0.06922926
3468.0,0.00054494,1.069113,-0.09624859
3469.0,-0.0001495808,1.064919,-0.1164892
3470.0,-0.0008271902,1.062631,-0.1285384
3471.0,-0.001437706,1.062481,-0.131544
3472.0,-0.001941143,1.065147,-0.1258105
3473.0,-0.00230768,1.068492,-0.1115112
3474.0,-0.002519093,1.072093,-0.08933987
3475.0,-0.002560642,1.075087,-0.0603338
3476.0,-0.002425159,1.076902,-0.02624353
3477.0,-0.00211603,1.077991,0.009707484
3478.0,-0.00164941,1.076495,0.04470777
3479.0,-0.001057953,1.072785,0.07600198
3480.0,-0.000387566,1.067872,0.1015544
3481.0,0.0003082281,1.064204,0.120073
3482.0,0.0009751848,1.062437,0.1301145
3483.0,0.001564365,1.062945,0.1310142
3484.0,0.002038556,1.066002,0.1232833
3485.0,0.002370774,1.06936,0.107064
3486.0,0.002544404,1.072919,0.08332567
3487.0,0.002545969,1.075416,0.05289899
3488.0,0.002370046,1.077223,0.01806668
3489.0,0.002022646,1.077786,-0.01792424
3490.0,0.001523568,1.075935,-0.05236254
3491.0,0.00090924,1.071783,-0.08247076
3492.0,0.0002280642,1.066826,-0.1064794
3493.0,-0.0004659699,1.063527,-0.1231536
3494.0,-0.001118534,1.062196,-0.131086
3495.0,-0.001683957,1.0634,-0.1299821
3496.0,-0.002127341,1.066761,-0.1202585
3497.0,-0.002424511,1.070143,-0.1022361
3498.0,-0.002559834,1.073772,-0.07692142
3499.0,-0.00252087,1.075922,-0.04514317
3500.0,-0.002304546,1.077496,-0.009782482
3501.0,-0.001920135,1.077292,0.02604047
3502.0,-0.001390982,1.075093,0.05969856
3503.0,-0.0007567295,1.070733,0.08854799
3504.0,-6.761966e-05,1.066033,0.1110017
3505.0,0.000620958,1.063006,0.1257277
3506.0,0.001256897,1.062133,0.1315821
3507.0,0.001797201,1.064022,0.1285221
3508.0,0.002208942,1.067504,0.1168338
3509.0,0.002470212,1.071078,0.0969666
3510.0,0.002565987,1.07451,0.07008817
3511.0,0.002486207,1.076402,0.03723976
3512.0,0.002230273,1.077746,0.001518868
3513.0,0.001810096,1.076952,-0.0340572
3514.0,0.001253041,1.074178,-0.06678164
3515.0,0.0006013787,1.069556,-0.09428117
3516.0,-9.213513e-05,1.065219,-0.115099
3517.0,-0.0007729381,1.062702,-0.1278766
3518.0,-0.001390615,1.062332,-0.1316442
3519.0,-0.001904112,1.064839,-0.1266014
3520.0,-0.002282573,1.068283,-0.1129368
3521.0,-0.002507045,1.071846,-0.09136077
3522.0,-0.002562854,1.074882,-0.06293066
3523.0,-0.002442083,1.076693,-0.02916054
3524.0,-0.002146937,1.07798,0.006761587
3525.0,-0.001692186,1.076694,0.04196305
3526.0,-0.00110922,1.073179,0.07364785
3527.0,-0.0004432669,1.068269,0.09971915
3528.0,0.0002525498,1.064397,0.1188894
3529.0,0.0009237957,1.062503,0.1296507
3530.0,0.001520812,1.062785,0.1312612
3531.0,0.00200543,1.065716,0.1242299
3532.0,0.002349857,1.068973,0.1087023
3533.0,0.002536994,1.072517,0.08552095
3534.0,0.00255286,1.07524,0.05559959
3535.0,0.002391343,1.077178,0.02099236
3536.0,0.00205741,1.077938,-0.0150062
3537.0,0.001569557,1.076121,-0.04968275
3538.0,0.0009628986,1.072036,-0.08022589
3539.0,0.0002850472,1.067094,-0.1048042
3540.0,-0.0004099777,1.06373,-0.1220993
3541.0,-0.001067806,1.062291,-0.1307559
3542.0,-0.001641725,1.063223,-0.1303917
3543.0,-0.002096201,1.066491,-0.1213841
3544.0,-0.002405987,1.069846,-0.1040093
3545.0,-0.00255508,1.073463,-0.07923889
3546.0,-0.002530509,1.075725,-0.04789934
3547.0,-0.002328487,1.077334,-0.01273621
3548.0,-0.001957152,1.077415,0.02316404
3549.0,-0.001438511,1.075381,0.05710992
3550.0,-0.0008111552,1.07114,0.08641604
3551.0,-0.0001247004,1.066319,0.1094106
3552.0,0.0005661048,1.06315,0.1248483
3553.0,0.001208237,1.062064,0.1314677
3554.0,0.001757688,1.063741,0.1290842
3555.0,0.002180768,1.067215,0.118091
3556.0,0.002454845,1.070758,0.09886487
3557.0,0.002564675,1.074308,0.0725382
3558.0,0.002499449,1.076225,0.04007594
3559.0,0.002257673,1.077623,0.004469332
3560.0,0.001850192,1.077027,-0.03120722
3561.0,0.001302902,1.07451,-0.06428491
3562.0,0.0006570731,1.06999,-0.09226498
3563.0,-3.522015e-05,1.065522,-0.1136789
3564.0,-0.0007190134,1.06278,-0.127162
3565.0,-0.001343412,1.062228,-0.1316548
3566.0,-0.00186646,1.064526,-0.1272973
3567.0,-0.002256634,1.067999,-0.1143167
3568.0,-0.002494122,1.071542,-0.09335932
3569.0,-0.002564209,1.074712,-0.06549385
3570.0,-0.002457962,1.076586,-0.03200634
3571.0,-0.002176512,1.077917,0.00386724
3572.0,-0.001733692,1.076825,0.03921481
3573.0,-0.001159635,1.073545,0.07125183
3574.0,-0.0004985153,1.068711,0.09783978
3575.0,0.0001966389,1.064651,0.1175993
3576.0,0.0008713732,1.062567,0.1290544
3577.0,0.001475773,1.062628,0.1314232
3578.0,0.001970693,1.065421,0.1251089
3579.0,0.002327243,1.068682,0.1102607
3580.0,0.002527672,1.072234,0.08761749
3581.0,0.002557471,1.075143,0.05818122
3582.0,0.002410021,1.077046,0.02384396
3583.0,0.002089461,1.078014,-0.01213591
3584.0,0.001613034,1.076316,-0.04698875
3585.0,0.001014537,1.072408,-0.07794527
3586.0,0.0003406536,1.067505,-0.1030514
3587.0,-0.0003547887,1.063998,-0.1209939
3588.0,-0.001017615,1.062383,-0.1304052
3589.0,-0.001599878,1.063088,-0.1307453
3590.0,-0.002065179,1.066247,-0.1224366
3591.0,-0.002387219,1.069617,-0.1056788
3592.0,-0.00254966,1.073167,-0.08147045
3593.0,-0.002539235,1.075521,-0.05060183
3594.0,-0.002351229,1.077251,-0.01560817
3595.0,-0.001992731,1.077633,0.02033873
3596.0,-0.001484607,1.075721,0.05454989
3597.0,-0.0008642742,1.071517,0.08428926
3598.0,-0.0001807056,1.066573,0.1078202
3599.0,0.0005119821,1.063319,0.1239433
3600.0,0.001159864,1.06211,0.1312897
3601.0,0.001718081,1.063552,0.1295916
3602.0,0.002152211,1.066967,0.1192819
3603.0,0.002438764,1.070427,0.1006903
3604.0,0.002562323,1.074047,0.07490971
3605.0,0.00251131,1.076048,0.04283464
3606.0,0.002283384,1.077532,0.007357126
3607.0,0.001888373,1.077158,-0.0284162
3608.0,0.001350722,1.07483,-0.06183043
3609.0,0.000710934,1.070397,-0.09028087
3610.0,2.002395e-05,1.065793,-0.1122639
3611.0,-0.0006664302,1.062887,-0.1264099
3612.0,-0.001297029,1.062165,-0.1316207
3613.0,-0.001829379,1.064247,-0.1279791
3614.0,-0.002231256,1.067764,-0.1156967
3615.0,-0.002481593,1.071348,-0.09530797
3616.0,-0.00256548,1.074612,-0.06797037
3617.0,-0.002473405,1.076463,-0.03481075
3618.0,-0.002205592,1.077798,0.0009816875
3619.0,-0.001774901,1.076891,0.03644839
3620.0,-0.001209898,1.073901,0.06886016
3621.0,-0.0005536095,1.069184,0.09595365
3622.0,0.0001407678,1.064964,0.1162786
3623.0,0.0008188752,1.062641,0.1284381
3624.0,0.001430525,1.062453,0.1315658
3625.0,0.001935555,1.065098,0.125939
3626.0,0.00230394,1.068461,0.1117346
3627.0,0.002517351,1.072063,0.08965131
3628.0,0.002561055,1.075061,0.06072933
3629.0,0.002427783,1.076871,0.02668626
3630.0,0.002120767,1.077982,-0.009258049
3631.0,0.001655962,1.076521,-0.04428629
3632.0,0.001065803,1.072848,-0.07564242
3633.0,0.000396048,1.067942,-0.1012814
3634.0,-0.0002998274,1.064246,-0.1199065
3635.0,-0.0009675292,1.062444,-0.1300601
3636.0,-0.001557942,1.06291,-0.1310598
3637.0,-0.002033704,1.06595,-0.123429
3638.0,-0.002367737,1.069302,-0.1073121
3639.0,-0.002543394,1.07287,-0.08365922
3640.0,-0.002547145,1.075397,-0.05331395
3641.0,-0.002373455,1.077218,-0.0185168
3642.0,-0.002028128,1.077811,0.01748074
3643.0,-0.001530739,1.075966,0.05196056
3644.0,-0.0009175359,1.071825,0.08213603
3645.0,-0.000236827,1.066868,0.106229
3646.0,0.0004573972,1.063559,0.1229973
3647.0,0.001110794,1.062213,0.1310394
3648.0,0.001677535,1.063375,0.1300508
3649.0,0.002122628,1.066726,0.1204351
3650.0,0.002421738,1.070097,0.1025126
3651.0,0.002559183,1.073722,0.0772822
3652.0,0.002522395,1.075893,0.04556106
3653.0,0.002308184,1.077482,0.01022462
3654.0,0.001925705,1.077314,-0.02560661
3655.0,0.001398123,1.075136,-0.05930559
3656.0,0.0007649001,1.070795,-0.08822636
3657.0,7.615937e-05,1.066079,-0.1107663
3658.0,-0.0006127858,1.063029,-0.1256005
3659.0,-0.001249674,1.062122,-0.1315687
3660.0,-0.001791357,1.063977,-0.1286084
3661.0,-0.002204811,1.067456,-0.117026
3662.0,-0.002468023,1.071026,-0.09725687
3663.0,-0.002565948,1.074473,-0.07046348
3664.0,-0.002488395,1.07638,-0.03767069
3665.0,-0.002234612,1.077736,-0.001965681
3666.0,-0.001816356,1.076967,0.03362763
3667.0,-0.001260772,1.074225,0.06640622
3668.0,-0.0006099873,1.069614,0.09397764
3669.0,8.333658e-05,1.065259,0.1148829
3670.0,0.0007645968,1.062713,0.1277698
3671.0,0.001383326,1.062317,0.1316496
3672.0,0.001898307,1.064789,0.1267118
3673.0,0.002278567,1.068243,0.1131488
3674.0,0.002505018,1.071803,0.09166552
3675.0,0.002563,1.074856,0.06332384
3676.0,0.002444452,1.076672,0.02959822
3677.0,0.002151402,1.077972,-0.006317337
3678.0,0.001698451,1.076716,-0.04154535
3679.0,0.001116799,1.073235,-0.07328475
3680.0,0.0004515647,1.068338,-0.09943677
3681.0,-0.0002441817,1.064434,-0.1187002
3682.0,-0.0009159741,1.062514,-0.1295651
3683.0,-0.001514101,1.062757,-0.131286
3684.0,-0.00200027,1.065668,-0.1243659
3685.0,-0.002346555,1.068915,-0.1089465
3686.0,-0.002535744,1.072456,-0.08584611
3687.0,-0.002553737,1.075214,-0.05599386
3688.0,-0.002394343,1.077161,-0.02142299
3689.0,-0.002062416,1.07796,0.01457231
3690.0,-0.001576286,1.076155,0.04927555
3691.0,-0.0009708685,1.072079,0.07987939
3692.0,-0.0002936449,1.067138,0.1045344
3693.0,0.0004014182,1.063759,0.1219264
3694.0,0.001060014,1.062305,0.1307
3695.0,0.001635228,1.063206,0.1304459
3696.0,0.002091378,1.066456,0.1215452
3697.0,0.002403036,1.069812,0.1042627
3698.0,0.002554141,1.073419,0.07957598
3699.0,0.002531691,1.075695,0.04830584
3700.0,0.002331783,1.077311,0.0131723
3701.0,0.001962407,1.077434,-0.02273365
3702.0,0.001445371,1.075428,-0.05671949
3703.0,0.0008190782,1.071208,-0.08609401
3704.0,0.0001330437,1.066365,-0.1091699
3705.0,-0.0005580629,1.063172,-0.1247128
3706.0,-0.001201058,1.06206,-0.1314399
3707.0,-0.001751798,1.063704,-0.1291555
3708.0,-0.002176517,1.067173,-0.1182686
3709.0,-0.002452467,1.070707,-0.09913759
3710.0,-0.002564362,1.074271,-0.07289249
3711.0,-0.002501284,1.076191,-0.04049013
3712.0,-0.002261608,1.077603,-0.004902385
3713.0,-0.001856003,1.07705,0.03079113
3714.0,-0.001310152,1.074566,0.06391994
3715.0,-0.0006652082,1.070051,0.09196664
3716.0,2.686229e-05,1.065556,0.1134634
3717.0,0.0007110438,1.062789,0.1270479
3718.0,0.001336388,1.062221,0.1316507
3719.0,0.001860843,1.064497,0.1273986
3720.0,0.002252769,1.06797,0.1145209
3721.0,0.002492183,1.071501,0.0936508
3722.0,0.002564337,1.074687,0.06586469
3723.0,0.002460183,1.076569,0.03241971
3724.0,0.002180732,1.077903,-0.003441824
3725.0,0.001739692,1.076838,-0.03880627
3726.0,0.001166965,1.073594,-0.07089708
3727.0,0.000506538,1.068778,-0.09756545
3728.0,-0.0001885399,1.0647,-0.1174109
3729.0,-0.0008637832,1.062579,-0.1289668
3730.0,-0.001469231,1.062602,-0.1314433
3731.0,-0.001965619,1.065375,-0.1252316
3732.0,-0.002323911,1.068647,-0.1104827
3733.0,-0.002526276,1.072207,-0.08792119
3734.0,-0.002558142,1.07514,-0.05855831
3735.0,-0.002412797,1.077024,-0.02426581
3736.0,-0.002094255,1.078015,0.01170938
3737.0,-0.001619543,1.076345,0.04659204
3738.0,-0.001022254,1.072466,0.0776113
3739.0,-0.0003489569,1.067564,0.1027926
3740.0,0.0003465515,1.064035,0.120832
3741.0,0.001010102,1.0624,0.1303546
3742.0,0.001593604,1.063075,0.1307983
3743.0,0.002060514,1.066209,0.1225944
3744.0,0.002384385,1.069579,0.1059284
3745.0,0.002548804,1.073121,0.0818006
3746.0,0.002540472,1.075499,0.05100632
3747.0,0.002354556,1.077247,0.01603946
3748.0,0.001997985,1.077664,-0.01991301
3749.0,0.001491447,1.075762,-0.0541639
3750.0,0.0008721594,1.071565,-0.08397121
3751.0,0.0001889806,1.066617,-0.1075902
3752.0,-0.0005039953,1.063357,-0.1238129
3753.0,-0.001152719,1.062126,-0.131261
3754.0,-0.0017122,1.063527,-0.1296629
3755.0,-0.002147938,1.066927,-0.1194548
3756.0,-0.00243635,1.070371,-0.100966
3757.0,-0.002562002,1.073998,-0.07527028
3758.0,-0.002513148,1.076025,-0.04324793
3759.0,-0.002287294,1.077528,-0.007788524
3760.0,-0.00189415,1.077184,0.02799805
3761.0,-0.001357964,1.074877,0.06145786
3762.0,-0.0007191346,1.07045,0.08997699
3763.0,-2.851195e-05,1.065827,0.1120434
3764.0,0.0006583394,1.062907,0.1262933
3765.0,0.00128992,1.062165,0.1316219
3766.0,0.001823749,1.064202,0.1280901
3767.0,0.002227433,1.067715,0.115908
3768.0,0.002479697,1.071304,0.09560259
3769.0,0.002565635,1.0746,0.06834331
3770.0,0.002475699,1.076451,0.03524252
3771.0,0.002209991,1.077782,-0.0005337204
3772.0,0.001781187,1.076891,-0.0360179
3773.0,0.001217596,1.073948,-0.0684902
3774.0,0.0005620863,1.069258,-0.09566177
3775.0,-0.0001321933,1.065015,-0.1160747
3776.0,-0.0008108166,1.062653,-0.1283424
3777.0,-0.001423561,1.062422,-0.1315856
3778.0,-0.001930112,1.065043,-0.1260603
3779.0,-0.00230028,1.068425,-0.1119513
3780.0,-0.002515657,1.072026,-0.08995637
3781.0,-0.002561512,1.075029,-0.06111968
3782.0,-0.002430455,1.07684,-0.02712367
3783.0,-0.002125547,1.077984,0.008815261
3784.0,-0.001662542,1.076552,0.043873
3785.0,-0.001073677,1.072905,0.07528786
3786.0,-0.0004045901,1.067996,0.1010051
3787.0,0.0002913111,1.064272,0.1197317
3788.0,0.0009597224,1.062452,0.1299979
3789.0,0.001551366,1.062885,0.1311045
3790.0,0.002028731,1.065905,0.1235774
3791.0,0.002364606,1.069246,0.1075594
3792.0,0.002542273,1.072815,0.08398913
3793.0,0.002548159,1.075373,0.05372246
3794.0,0.002376641,1.077211,0.01896063
3795.0,0.002033343,1.077831,-0.01704092
3796.0,0.001537624,1.075992,-0.05155941
3797.0,0.0009255322,1.071869,-0.08180368
3798.0,0.0002452642,1.066916,-0.1059845
3799.0,-0.0004491508,1.063593,-0.1228438
3800.0,-0.001103327,1.062225,-0.1309894
3801.0,-0.001671299,1.063343,-0.1301101
3802.0,-0.00211802,1.066686,-0.1206019
3803.0,-0.002419022,1.070048,-0.1027822
3804.0,-0.002558572,1.073673,-0.07763471
3805.0,-0.002523956,1.075858,-0.04597174
3806.0,-0.00231186,1.077462,-0.01065986
3807.0,-0.001931291,1.077342,0.02518314
3808.0,-0.00140526,1.075185,0.05892152
3809.0,-0.0007730872,1.070852,0.08790544
3810.0,-8.478233e-05,1.066112,0.1105244
3811.0,0.0006044785,1.063042,0.1254678
3812.0,0.001242322,1.06211,0.1315554
3813.0,0.001785426,1.063936,0.1286982
3814.0,0.002200613,1.067414,0.117218
3815.0,0.002465751,1.070978,0.09754243
3816.0,0.002565762,1.074444,0.07082968
3817.0,0.002490362,1.076356,0.03809388
3818.0,0.002238683,1.077718,0.002407552
3819.0,0.001822331,1.076974,-0.03319796
3820.0,0.001268221,1.074273,-0.06602983
3821.0,0.0006183014,1.069681,-0.09367709
3822.0,-7.486584e-05,1.06531,-0.1146744
3823.0,-0.0007565936,1.062726,-0.1276668
3824.0,-0.001376321,1.062297,-0.1316498
3825.0,-0.00189269,1.064733,-0.1268102
3826.0,-0.002274652,1.068192,-0.1133485
3827.0,-0.002503022,1.071757,-0.09195951
3828.0,-0.00256314,1.074834,-0.06370456
3829.0,-0.002446787,1.076656,-0.030023
3830.0,-0.002155808,1.077965,0.005885742
3831.0,-0.001704639,1.076739,0.04113842
3832.0,-0.001124314,1.073286,0.07292883
3833.0,-0.0004598229,1.068396,0.09915475
3834.0,0.0002358078,1.064465,0.1185072
3835.0,0.0009081249,1.062525,0.1294763
3836.0,0.001507369,1.062734,0.1313103
3837.0,0.001995086,1.065621,0.1244995
3838.0,0.002343195,1.068865,0.1091815
3839.0,0.00253437,1.072405,0.08616129
3840.0,0.00255443,1.075194,0.05638011
3841.0,0.002397112,1.07714,0.02184693
3842.0,0.002067145,1.077975,-0.01414778
3843.0,0.001582685,1.076184,-0.04887594
3844.0,0.0009784635,1.072131,-0.07954071
3845.0,0.0003018191,1.067199,-0.1042749
3846.0,-0.0003933029,1.063803,-0.1217616
3847.0,-0.001052626,1.062321,-0.1306451
3848.0,-0.001629045,1.063181,-0.1304934
3849.0,-0.002086771,1.066415,-0.1216969
3850.0,-0.002400227,1.069776,-0.1045068
3851.0,-0.002553302,1.073381,-0.07990185
3852.0,-0.002532942,1.075668,-0.04870087
3853.0,-0.002335116,1.077295,-0.01359494
3854.0,-0.001967653,1.077459,0.02231744
3855.0,-0.001452182,1.075477,0.05634313
