x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
0.388601021,0.703175255,0.733762919,0.906973384,0.860702269,0.702348292,0.361578699,0.20968504,0.264379188,9.117284868,38.77398167,4.357210509,58.09105892,397.5437873,976.6792722
0.388601021,0.703175255,0.733762919,0.923869872,0.844872263,0.702348292,0.361578699,0.20968504,0.264379188,9.171290518,38.77398167,4.357210509,58.10509044,397.928214,978.3213074
0.388601021,0.703175255,0.733762919,0.906973384,0.829929375,0.702348292,0.361578699,0.20968504,0.264379188,9.171290518,38.77398167,4.357210509,58.14527409,398.0360256,981.1124191
0.45884779,0.703175255,0.733762919,0.923869872,0.86779578,0.702348292,0.361578699,0.20968504,0.264379188,9.171290518,38.77398167,1.049671358,58.478514,398.5673683,996.6980356
0.388601021,0.703175255,0.733762919,0.046692999,0.829929375,0.702348292,0.361578699,0.20968504,0.287017212,9.171290518,38.77398167,4.357210509,58.670067,399.6717628,946.3793749
0.388601021,0.703175255,0.733762919,0.038937184,0.860702269,0.702348292,0.337172759,0.20968504,0.350561332,9.171290518,38.77398167,4.357210509,58.73978868,399.8626804,919.059412
0.388601021,0.703175255,0.733762919,0.31321822,0.829929375,0.857168583,0.361578699,0.20968504,0.287017212,9.171290518,38.77398167,4.357210509,58.86454593,402.0353759,977.6335764
0.45884779,0.703175255,0.733762919,0.31321822,0.86779578,0.857168583,0.361578699,0.20968504,0.287017212,9.171290518,38.77398167,4.357210509,59.10381514,402.980878,992.7143297
0.388601021,0.798235369,0.733762919,0.31321822,0.860702269,0.981747762,0.336536316,0.20968504,0.264379188,9.171290518,38.77398167,4.357210509,59.63673626,404.4272192,1015.186007
0.388601021,0.798235369,0.733762919,0.204477624,0.829929375,0.702348292,0.337172759,0.20968504,0.264379188,9.171290518,38.77398167,1.625453204,59.96862558,404.5071445,1007.56087
0.45884779,0.798235369,0.733762919,0.31321822,0.860702269,0.857168583,0.337172759,0.20968504,0.264379188,9.171290518,38.77398167,-2.550820553,60.08344492,404.860423,1035.356412
0.388601021,0.798235369,0.733762919,0.038937184,0.86779578,0.702348292,0.337172759,0.201623382,0.287017212,9.117284868,38.77398167,4.357210509,60.13296499,406.8892105,981.1200075
0.388601021,0.703175255,0.733762919,0.204477624,0.86779578,0.702348292,0.361578699,0.201623382,0.350561332,9.171290518,38.77398167,4.357210509,60.58048701,408.4858141,964.8696708
0.388601021,0.703175255,0.733762919,0.31321822,0.829929375,0.702348292,0.361578699,0.201623382,0.350561332,9.171290518,38.77398167,1.049671358,60.78117158,408.9477583,980.1556477
0.388601021,0.703175255,0.733762919,0.923869872,0.797224832,0.702348292,0.361578699,0.20968504,0.350561332,9.171290518,38.77398167,1.625453204,61.21169728,410.5438066,999.8328167
0.388601021,0.798235369,0.672758724,0.906973384,0.829929375,0.702348292,0.361578699,0.201623382,0.264379188,9.171290518,38.77398167,4.357210509,61.30733588,411.9515828,1051.227561
0.388601021,0.798235369,0.668335316,0.31321822,0.86779578,0.702348292,0.337172759,0.201623382,0.350561332,9.171290518,38.77398167,4.357210509,61.80591097,413.8664816,1015.054543
0.388601021,0.798235369,0.733762919,0.906973384,0.860702269,0.702348292,0.361578699,0.20968504,0.264379188,9.171290518,38.77398167,1.049671358,62.2137405,414.0416614,1061.703955
0.388601021,0.798235369,0.733762919,0.038937184,0.829929375,0.702348292,0.337172759,0.20968504,0.350561332,9.171290518,38.77398167,4.357210509,62.60452572,416.2924218,1004.230321
0.388601021,0.798235369,0.733762919,0.31321822,0.829929375,0.702348292,0.337172759,0.20968504,0.350561332,9.171290518,38.77398167,1.049671358,62.91127214,417.6156948,1036.070081
0.388601021,0.798235369,0.733762919,0.906973384,0.844872263,0.702348292,0.337172759,0.20968504,0.350561332,9.171290518,38.77398167,4.357210509,62.91648001,419.1005721,1050.347842
0.388601021,0.798235369,0.733762919,0.923869872,0.844872263,0.702348292,0.337172759,0.20968504,0.387796263,9.117284868,38.77398167,1.625453204,63.89625445,419.7573899,1053.103556
0.388601021,0.798235369,0.668335316,0.923869872,0.797224832,0.702348292,0.361578699,0.20968504,0.350561332,9.171290518,38.77398167,-4.730861666,64.08422534,419.8974659,1072.584389
0.388601021,0.798235369,0.733762919,0.038937184,0.860702269,0.702348292,0.361578699,0.201623382,0.350561332,9.171290518,38.77398167,4.357210509,64.27457552,423.060859,1026.954651
0.388601021,0.798235369,0.733762919,0.944082607,0.844872263,0.702348292,0.361578699,0.20968504,0.387796263,9.867117265,38.77398167,-6.095208903,65.31398918,426.3697603,1078.896466
0.388601021,0.798235369,0.733762919,0.906973384,0.844872263,0.702348292,0.361578699,0.20968504,0.387796263,9.171290518,38.77398167,1.625453204,65.99646263,427.6194979,1083.388126
0.388601021,0.798235369,0.733762919,0.923869872,0.829929375,0.702348292,0.361578699,0.252149531,0.350561332,9.171290518,38.77398167,1.049671358,66.7929621,428.4773026,1119.744359
0.388601021,0.798235369,0.733762919,0.906973384,0.829929375,0.702348292,0.361578699,0.252149531,0.350561332,9.171290518,38.77398167,1.049671358,66.80688032,428.5280993,1120.663476
0.388601021,0.798235369,0.733762919,0.923869872,0.829929375,0.702348292,0.361578699,0.252149531,0.387796263,9.171290518,38.77398167,-1.423200223,67.617922,428.6463294,1121.53024
0.388601021,0.798235369,0.733762919,0.906973384,0.860702269,0.702348292,0.361578699,0.252149531,0.387796263,9.119433038,38.77398167,1.625453204,67.68885356,429.2562385,1118.626699
