x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
0.472589561,0.710583182,0.609940091,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.144432163,9.71338476,38.07258038,-0.30155754,50.42971933,357.7106861,889.2369644
0.430319878,0.710583182,0.78160808,0.924875148,0.94796193,0.98152269,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,50.49470929,360.2376136,893.7050542
0.343793911,0.744801379,0.609940091,0.582421195,0.94796193,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,50.66085096,360.3892869,884.0033032
0.420019017,0.744801379,0.609940091,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,50.87600619,363.1473147,898.1586405
0.430319878,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.321317852,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,50.90964897,363.6969192,902.8125551
0.430319878,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.321317852,0.208159951,0.141037148,9.71338476,38.07258038,4.028825005,51.05941506,363.9704798,906.028166
0.420019017,0.744801379,0.609940091,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.152011326,9.71338476,38.07258038,4.028825005,51.2477448,365.4918164,902.229018
0.472589561,0.707417934,0.609940091,0.655980592,0.984166147,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,51.29932898,365.975955,900.2300273
0.472589561,0.707417934,0.609940091,0.924875148,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,51.69815844,366.2092245,912.9501097
0.472589561,0.707417934,0.609940091,0.655980592,0.920724499,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,51.86161904,366.6387504,920.5386077
0.472589561,0.710674109,0.609940091,0.655980592,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,51.92838961,367.331035,917.070576
0.472589561,0.745014603,0.609940091,0.582421195,0.94796193,0.967921502,0.321317852,0.203261301,0.152011326,9.71338476,38.07258038,0.562326068,52.01492665,367.9693831,931.8443637
0.420019017,0.744801379,0.524433706,0.924875148,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,52.01987795,368.2881015,916.6778584
0.343793911,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,52.30404511,370.2233703,902.8625166
0.430319878,0.710583182,0.78160808,0.655980592,0.94796193,0.98152269,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,52.39399435,370.9595272,914.363237
0.420019017,0.744801379,0.609940091,0.582421195,0.984166147,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,52.51770287,372.7754211,915.3414459
0.404075192,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,52.52148224,372.8390894,922.0923066
0.472589561,0.744801379,0.609940091,0.655980592,0.94796193,0.931145839,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,52.86577872,375.5275212,943.7401843
0.472589561,0.790102049,0.609940091,0.655980592,0.94796193,0.76183267,0.321317852,0.203261301,0.144432163,9.71338476,38.07258038,4.028825005,53.28729805,375.5439488,965.1552703
0.430319878,0.744801379,0.609940091,0.655980592,0.984166147,0.967921502,0.349349107,0.203261301,0.141037148,9.71338476,38.07258038,4.028825005,53.38953843,376.9898624,948.5024761
0.430319878,0.710674109,0.609940091,0.924875148,0.984166147,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,53.5321016,378.4451463,933.5925772
0.420019017,0.707417934,0.609940091,0.655980592,0.920724499,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,53.61284274,378.4648096,947.6589594
0.430319878,0.707417934,0.609940091,0.655980592,0.920724499,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,53.65756512,378.8526117,950.8632998
0.472589561,0.745014603,0.609940091,0.582421195,0.94796193,0.967921502,0.321317852,0.203261301,0.215352386,9.71338476,38.07258038,4.028825005,53.69079356,379.4032303,950.2019145
0.472589561,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.152011326,9.71338476,38.07258038,4.028825005,54.06987588,381.2871101,976.4297791
0.404075192,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.329682632,0.203261301,0.215352386,9.71338476,38.07258038,4.028825005,54.12239478,381.4401854,945.2348832
0.472589561,0.745014603,0.78160808,0.924875148,0.94796193,0.967921502,0.349349107,0.203261301,0.130076438,9.71338476,39.40772245,-0.30155754,54.4541736,382.0080097,973.2060314
0.420019017,0.790102049,0.675885009,0.924875148,0.984166147,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,54.62711113,383.9889306,960.2956405
0.472589561,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,54.68113774,384.1304035,982.2114905
0.472589561,0.790102049,0.609940091,0.582421195,0.94796193,0.76183267,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,54.81603304,384.1771404,979.80486
0.472589561,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,55.1056677,384.1931887,985.7657651
0.472589561,0.744801379,0.78160808,0.924875148,0.94796193,0.967921502,0.321317852,0.203261301,0.215352386,9.71338476,38.07258038,-0.30155754,55.13274833,384.4656785,969.7248677
0.430319878,0.710674109,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.222792907,9.71338476,38.07258038,-0.30155754,55.25957874,385.0736299,962.1897314
0.472589561,0.745014603,0.609940091,0.655980592,0.984166147,0.598802766,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,55.38204988,387.1579026,976.6695611
0.472589561,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.321317852,0.203261301,0.215352386,9.71338476,38.07258038,4.028825005,55.5064161,388.261106,990.3195562
0.472589561,0.790102049,0.78160808,0.924875148,0.94796193,0.967921502,0.321317852,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,55.74037225,388.3931627,996.2854012
0.472589561,0.744801379,0.609940091,0.924875148,0.94796193,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,55.74631856,388.5612405,992.2427168
0.472589561,0.745014603,0.609940091,0.900445044,0.94796193,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,55.76935888,388.7105767,993.1710925
0.472589561,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,55.86065678,388.971056,994.8459804
0.472589561,0.745014603,0.609940091,0.655980592,0.94796193,0.76183267,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,55.98083065,389.3810847,994.5027591
0.472589561,0.745014603,0.78160808,0.343042659,0.984166147,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,56.3540562,390.2025406,980.8333452
0.562556466,0.745014603,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,56.39306367,391.3396802,1022.36951
0.577913803,0.745014603,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,-0.30155754,56.49506238,391.6368142,1026.953323
0.577913803,0.707417934,0.609940091,0.655980592,0.94796193,0.931145839,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,56.61665728,391.8700383,1011.011062
0.472589561,0.744801379,0.609940091,0.582421195,0.94796193,0.967921502,0.349349107,0.203261301,0.215352386,9.71338476,38.07258038,-0.30155754,56.65883201,392.9437032,1001.741132
0.420019017,0.790102049,0.609940091,0.924875148,0.920724499,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,56.95951914,395.0496423,1015.714667
0.430319878,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,57.06453356,395.5455675,1015.767425
0.472589561,0.790102049,0.609940091,0.924875148,0.920724499,0.967921502,0.349349107,0.203261301,0.189857201,9.71338476,38.07258038,4.028825005,57.22477691,396.7819168,1032.863638
0.472589561,0.745014603,0.609940091,0.582421195,0.94796193,0.945424407,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,57.59491626,397.276838,1010.786957
0.472589561,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.263545353,9.71338476,38.07258038,4.028825005,57.66066155,398.8582832,1012.208035
0.577913803,0.744801379,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,58.14875894,399.8992258,1044.147691
0.420019017,0.790102049,0.609940091,0.582421195,0.94796193,0.967921502,0.349349107,0.203261301,0.222792907,9.71338476,38.07258038,-0.30155754,58.57648454,400.372037,1025.815126
0.472589561,0.744801379,0.78160808,0.655980592,0.984166147,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,58.72245518,400.7641941,1015.782951
0.472589561,0.745014603,0.78160808,0.655980592,0.984166147,0.931145839,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,58.75926469,400.9920057,1016.017315
0.420019017,0.790102049,0.609940091,0.924875148,0.94796193,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,59.12689297,403.1540495,1030.664471
0.420019017,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,59.24894033,403.5201677,1033.66315
0.430319878,0.790102049,0.609940091,0.582421195,0.94796193,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,59.30963234,403.699199,1035.452384
0.472589561,0.790102049,0.609940091,0.924875148,0.94796193,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,59.37633351,404.9234671,1047.902779
0.562556466,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,60.00510399,407.4922057,1077.74775
0.430319878,0.790102049,0.78160808,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.246445355,9.71338476,38.07258038,-0.30155754,60.52818273,407.8695763,1050.521726
0.430319878,0.790102049,0.609940091,0.749567322,0.984166147,0.967921502,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,-0.30155754,60.75756169,407.9434256,1038.647625
0.420019017,0.790102049,0.609940091,0.749567322,0.94796193,0.967921502,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,-0.30155754,60.80165718,408.3836812,1046.159752
0.430319878,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,-0.30155754,60.87302682,408.6789827,1048.776204
0.535089032,0.790102049,0.609940091,0.326930209,0.984166147,0.967921502,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,4.028825005,61.02198461,408.8308453,1050.279575
0.472589561,0.790102049,0.609940091,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,-0.30155754,61.06678521,410.0723185,1062.147016
0.535089032,0.790102049,0.609940091,0.749567322,0.984166147,0.967921502,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,-0.30155754,61.28994956,411.002427,1072.076999
0.430319878,0.790102049,0.78160808,0.655980592,0.94796193,0.967921502,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,4.028825005,62.06988908,413.3356153,1060.63719
0.430319878,0.790102049,0.78160808,0.924875148,0.94796193,0.967921502,0.349349107,0.203261301,0.311723366,9.71338476,38.07258038,-0.30155754,62.38602748,413.4432979,1063.352509
0.472589561,0.790102049,0.78160808,0.582421195,0.94796193,0.931145839,0.349349107,0.203261301,0.306527611,9.71338476,38.07258038,-0.30155754,62.6054087,414.7721357,1076.14012
0.472589561,0.790102049,0.78160808,0.655980592,0.94796193,0.967921502,0.397730025,0.203261301,0.215352386,9.71338476,38.07258038,-0.30155754,63.68761525,415.9043684,1111.013864
0.472589561,0.790102049,0.78160808,0.582421195,0.94796193,0.931145839,0.349349107,0.238391979,0.306527611,9.71338476,38.07258038,-0.30155754,64.00883785,416.6849145,1100.541526
